"Order.Date","Item.Code","Quantity","Ship.To.Address.No","Status"
2017-01-19,"110441",3,43823703,"Saled"
2017-01-19,"1038324",1,43823703,"Saled"
2017-01-19,"10098739",1,1255627,"Saled"
2017-01-19,"10098739",22,2269455,"Saled"
2017-01-19,"1038323",1,2269455,"Saled"
2017-01-19,"10098739",12,2269865,"Saled"
2017-01-19,"10098739",2,2269401,"Saled"
2017-01-19,"1038323",1,2269401,"Saled"
2017-01-19,"1038324",1,2269401,"Saled"
2017-01-19,"10098739",20,43824333,"Saled"
2017-01-19,"110441",2,43824333,"Saled"
2017-01-19,"1038323",2,43824333,"Saled"
2017-01-19,"1038324",2,43824333,"Saled"
2017-01-19,"10098739",7,43824028,"Saled"
2017-01-19,"110441",4,43824028,"Saled"
2017-01-19,"10098739",5,1255619,"Saled"
2017-01-19,"110441",2,1255619,"Saled"
2017-01-19,"10135358",1,1509644,"Saled"
2017-01-19,"10098739",3,1544800,"Saled"
2017-01-19,"1038324",1,1544800,"Saled"
2017-01-19,"10098739",5,1255617,"Saled"
2017-01-19,"110441",2,1255617,"Saled"
2017-01-19,"1038323",3,1255617,"Saled"
2017-01-19,"1038324",1,1255617,"Saled"
2017-01-19,"110441",1,43824387,"Saled"
2017-01-19,"1038324",1,43824387,"Saled"
2017-01-19,"10098739",7,1344787,"Saled"
2017-01-19,"10098739",3,43825040,"Saled"
2017-01-19,"10098739",22,43824138,"Saled"
2017-01-19,"110441",1,43824138,"Saled"
2017-01-19,"10098739",1,1336816,"Saled"
2017-01-19,"10098739",6,1442428,"Saled"
2017-01-19,"110441",3,1442428,"Saled"
2017-01-19,"1038323",1,1442428,"Saled"
2017-01-19,"1038324",1,1442428,"Saled"
2017-01-19,"10098739",6,1255626,"Saled"
2017-01-19,"1038323",4,1255626,"Saled"
2017-01-19,"1038324",1,1255626,"Saled"
2017-01-19,"10098739",2,1850462,"Saled"
2017-01-19,"110441",3,1850462,"Saled"
2017-01-19,"1038323",3,1850462,"Saled"
2017-01-19,"10133703",1,1509644,"Saled"
2017-01-19,"10135358",2,1509644,"Saled"
2017-01-19,"110441",1,1543985,"Saled"
2017-01-19,"10098739",16,1804173,"Saled"
2017-01-19,"1038323",1,1804173,"Saled"
2017-01-19,"10098739",5,1953383,"Saled"
2017-01-19,"10098739",2,1953167,"Saled"
2017-01-19,"1038323",2,1953167,"Saled"
2017-01-19,"1038324",1,1953167,"Saled"
2017-01-19,"10098739",21,2269727,"Saled"
2017-01-19,"110441",2,2269727,"Saled"
2017-01-19,"1038324",1,2269727,"Saled"
2017-01-19,"10135358",1,1255622,"Saled"
2017-01-19,"10098739",12,2270199,"Saled"
2017-01-19,"110441",2,2270199,"Saled"
2017-01-19,"1038324",1,2270199,"Saled"
2017-01-19,"1038323",2,2079270,"Saled"
2017-01-19,"10098739",2,2270200,"Saled"
2017-01-19,"110441",1,2270200,"Saled"
2017-01-19,"1038324",1,2270200,"Saled"
2017-01-19,"10098739",8,43824511,"Saled"
2017-01-19,"1038323",1,43824511,"Saled"
2017-01-19,"10098739",9,2247979,"Saled"
2017-01-19,"110441",1,2247979,"Saled"
2017-01-19,"1038323",1,2247979,"Saled"
2017-01-19,"1038324",2,2247979,"Saled"
2017-01-19,"10135358",1,1255630,"Saled"
2017-01-19,"110441",1,43824974,"Saled"
2017-01-19,"110441",1,43824313,"Saled"
2017-01-19,"1038324",1,43824313,"Saled"
2017-01-19,"10135358",1,1255614,"Saled"
2017-01-19,"10098739",2,2247827,"Saled"
2017-01-19,"10098739",1,43825048,"Saled"
2017-01-19,"110441",1,43824840,"Saled"
2017-01-19,"10135358",1,1255615,"Saled"
2017-01-19,"110441",1,43824946,"Saled"
2017-01-19,"10098739",4,43824349,"Saled"
2017-01-19,"1038323",1,43824349,"Saled"
2017-01-19,"10135358",1,1509644,"Saled"
2017-01-19,"10105916",1,2269727,"Saled"
2017-01-19,"10106230",3,2269727,"Saled"
2017-01-19,"1040726",2,2269727,"Saled"
2017-01-19,"1040765",2,2269727,"Saled"
2017-01-19,"1040774",1,2269727,"Saled"
2017-01-19,"1040776",1,2269727,"Saled"
2017-01-19,"1041108",1,2269727,"Saled"
2017-01-19,"1041105",1,2269727,"Saled"
2017-01-19,"10135359",2,2269727,"Saled"
2017-01-19,"10135132",1,2269727,"Saled"
2017-01-19,"10098739",3,43824693,"Saled"
2017-01-19,"110441",1,43824693,"Saled"
2017-01-19,"10098739",16,1255128,"Saled"
2017-01-19,"110441",4,1255128,"Saled"
2017-01-19,"1038323",1,1255128,"Saled"
2017-01-19,"1038324",1,1255128,"Saled"
2017-01-19,"10098739",7,1255624,"Saled"
2017-01-19,"1038323",2,1255624,"Saled"
2017-01-19,"1038323",7,43824359,"Saled"
2017-01-19,"10098739",5,1255613,"Saled"
2017-01-19,"1038324",1,1255613,"Saled"
2017-01-19,"10098739",9,1255602,"Saled"
2017-01-19,"110441",4,1255602,"Saled"
2017-01-19,"10098739",13,1255606,"Saled"
2017-01-19,"110441",1,1255606,"Saled"
2017-01-19,"1038323",2,1255606,"Saled"
2017-01-19,"1038324",1,1255606,"Saled"
2017-01-19,"10098739",16,1255628,"Saled"
2017-01-19,"10098739",2,1255129,"Saled"
2017-01-19,"1038323",1,1255129,"Saled"
2017-01-19,"10106230",1,1255603,"Saled"
2017-01-19,"1041106",1,1255603,"Saled"
2017-01-19,"1041105",1,1255603,"Saled"
2017-01-19,"10135138",1,1255603,"Saled"
2017-01-19,"10135358",1,43824974,"Saled"
2017-01-19,"1029069",2,43824548,"Saled"
2017-01-19,"10106230",4,43824548,"Saled"
2017-01-19,"10137993",2,43824548,"Saled"
2017-01-19,"110441",4,43824548,"Saled"
2017-01-19,"1041106",16,43824548,"Saled"
2017-01-19,"1040774",10,43824548,"Saled"
2017-01-19,"1041105",4,43824548,"Saled"
2017-01-19,"1041108",12,43824548,"Saled"
2017-01-19,"1040776",8,43824548,"Saled"
2017-01-19,"1041107",4,43824548,"Saled"
2017-01-19,"1038323",2,43824548,"Saled"
2017-01-19,"10098739",10,43824548,"Saled"
2017-01-19,"1039305",2,43824548,"Saled"
2017-01-19,"10135140",2,43824548,"Saled"
2017-01-19,"10135131",4,43824548,"Saled"
2017-01-19,"10135132",2,43824548,"Saled"
2017-01-19,"10135771",25,43824548,"Saled"
2017-01-19,"10131275",60,43824548,"Saled"
2017-01-19,"1040765",10,43824548,"Saled"
2017-01-19,"1041108",1,1255624,"Saled"
2017-01-19,"1041105",1,1255624,"Saled"
2017-01-19,"10135359",1,1255624,"Saled"
2017-01-19,"1041105",4,1255614,"Saled"
2017-01-19,"1041107",1,1255614,"Saled"
2017-01-19,"1040991",2,1255614,"Saled"
2017-01-19,"10135359",1,1255614,"Saled"
2017-01-19,"10098739",2,1255630,"Saled"
2017-01-19,"110441",1,1255630,"Saled"
2017-01-19,"1038323",1,1255630,"Saled"
2017-01-19,"1038324",1,1255630,"Saled"
2017-01-19,"10098739",12,1402387,"Saled"
2017-01-19,"110441",2,1402387,"Saled"
2017-01-19,"1038323",1,1402387,"Saled"
2017-01-19,"10135358",1,43825201,"Saled"
2017-01-19,"1040765",2,43824138,"Saled"
2017-01-19,"1040774",1,43824138,"Saled"
2017-01-19,"1041105",1,43824138,"Saled"
2017-01-19,"10137993",1,43825036,"Saled"
2017-01-19,"1040776",1,43824265,"Saled"
2017-01-19,"1041106",1,43824265,"Saled"
2017-01-19,"1041108",1,43824265,"Saled"
2017-01-19,"10098739",2,43824265,"Saled"
2017-01-19,"10137993",1,43824265,"Saled"
2017-01-19,"1040776",1,43824256,"Saled"
2017-01-19,"1040765",1,43824254,"Saled"
2017-01-19,"1041106",1,43824254,"Saled"
2017-01-19,"1041106",1,43824267,"Saled"
2017-01-19,"1041106",1,43824263,"Saled"
2017-01-19,"10098739",2,43824271,"Saled"
2017-01-19,"1033341",1,43824271,"Saled"
2017-01-19,"10137993",1,43824271,"Saled"
2017-01-19,"1039305",1,43824269,"Saled"
2017-01-19,"10135132",1,43824269,"Saled"
2017-01-19,"1040765",1,43824269,"Saled"
2017-01-19,"1041106",2,43824269,"Saled"
2017-01-19,"10098739",1,43824269,"Saled"
2017-01-19,"10098739",7,43823887,"Saled"
2017-01-19,"1029071",1,43823887,"Saled"
2017-01-19,"1041106",1,43823887,"Saled"
2017-01-19,"1041107",1,43824110,"Saled"
2017-01-19,"1039305",1,1255585,"Saled"
2017-01-19,"10135131",1,1255585,"Saled"
2017-01-19,"10135132",1,1255585,"Saled"
2017-01-19,"10135140",1,1255585,"Saled"
2017-01-19,"1038323",6,1255585,"Saled"
2017-01-19,"1038324",6,1255585,"Saled"
2017-01-19,"1040765",5,1255585,"Saled"
2017-01-19,"1040774",5,1255585,"Saled"
2017-01-19,"1040776",5,1255585,"Saled"
2017-01-19,"10135138",1,1255585,"Saled"
2017-01-19,"10135359",1,1255585,"Saled"
2017-01-19,"1041106",5,1255585,"Saled"
2017-01-19,"1041108",5,1255585,"Saled"
2017-01-19,"1041105",6,1255585,"Saled"
2017-01-19,"1041107",5,1255585,"Saled"
2017-01-19,"10131275",10,1255585,"Saled"
2017-01-19,"10098739",2,1255585,"Saled"
2017-01-19,"110441",1,1255585,"Saled"
2017-01-19,"10137993",1,1255585,"Saled"
2017-01-19,"1038324",1,1255585,"Saled"
2017-01-19,"10131275",1,1255585,"Saled"
2017-01-19,"1039305",1,1255585,"Saled"
2017-01-19,"10135131",1,1255585,"Saled"
2017-01-19,"10135140",1,1255585,"Saled"
2017-01-19,"10135132",1,1255585,"Saled"
2017-01-19,"1038323",4,1255585,"Saled"
2017-01-19,"1038324",4,1255585,"Saled"
2017-01-19,"1040765",10,1255585,"Saled"
2017-01-19,"1040774",6,1255585,"Saled"
2017-01-19,"1040776",4,1255585,"Saled"
2017-01-19,"10135138",1,1255585,"Saled"
2017-01-19,"10135359",1,1255585,"Saled"
2017-01-19,"1041106",4,1255585,"Saled"
2017-01-19,"1041108",4,1255585,"Saled"
2017-01-19,"1041105",6,1255585,"Saled"
2017-01-19,"1041107",6,1255585,"Saled"
2017-01-19,"10131275",10,1255585,"Saled"
2017-01-19,"10098739",6,1255585,"Saled"
2017-01-19,"1039305",1,1255585,"Saled"
2017-01-19,"10135132",1,1255585,"Saled"
2017-01-19,"1038323",1,1255585,"Saled"
2017-01-19,"10135359",1,1255585,"Saled"
2017-01-19,"1041105",1,1255585,"Saled"
2017-01-19,"10098739",1,1255585,"Saled"
2017-01-19,"1029070",1,43824110,"Saled"
2017-01-19,"10098739",1,1255585,"Saled"
2017-01-19,"10137993",1,1255585,"Saled"
2017-01-19,"10106111",1,1255585,"Saled"
2017-01-19,"1040774",1,1255585,"Saled"
2017-01-19,"1041106",1,1255585,"Saled"
2017-01-19,"1039305",3,43824263,"Saled"
2017-01-19,"10098739",5,43824263,"Saled"
2017-01-19,"10135131",3,43824263,"Saled"
2017-01-19,"1040827",3,43824263,"Saled"
2017-01-19,"10135132",3,43824263,"Saled"
2017-01-19,"110441",5,43824263,"Saled"
2017-01-19,"1029071",4,43824263,"Saled"
2017-01-19,"1040726",3,43824263,"Saled"
2017-01-19,"1038324",3,43824263,"Saled"
2017-01-19,"1040765",10,43824263,"Saled"
2017-01-19,"1040774",8,43824263,"Saled"
2017-01-19,"1040776",3,43824263,"Saled"
2017-01-19,"1041106",8,43824263,"Saled"
2017-01-19,"1041105",3,43824263,"Saled"
2017-01-19,"10137993",10,43824263,"Saled"
2017-01-19,"110441",103,43824564,"Saled"
2017-01-19,"10133703",63,43824564,"Saled"
2017-01-19,"10098739",234,43824564,"Saled"
2017-01-19,"10135358",1,1254710,"Saled"
2017-01-19,"10133703",1,1254731,"Saled"
2017-01-19,"10135358",1,1254731,"Saled"
2017-01-19,"10135359",3,1254731,"Saled"
2017-01-19,"10135138",2,1254731,"Saled"
2017-01-19,"10133703",1,1551997,"Saled"
2017-01-19,"10135358",1,1551997,"Saled"
2017-01-19,"10135359",1,1551997,"Saled"
2017-01-19,"10135138",1,1551997,"Saled"
2017-01-19,"10135359",2,1254734,"Saled"
2017-01-19,"10135138",1,1254734,"Saled"
2017-01-19,"1033341",1,1254707,"Saled"
2017-01-19,"10106111",1,1254707,"Saled"
2017-01-19,"1029070",1,1254707,"Saled"
2017-01-19,"1029071",2,1254707,"Saled"
2017-01-19,"1038324",2,1254707,"Saled"
2017-01-19,"1040726",1,1254707,"Saled"
2017-01-19,"1038323",3,1254707,"Saled"
2017-01-19,"110441",10,1254707,"Saled"
2017-01-19,"10098739",11,1254707,"Saled"
2017-01-19,"10133703",7,1254732,"Saled"
2017-01-19,"10133703",2,43824769,"Saled"
2017-01-19,"10135358",4,43824769,"Saled"
2017-01-19,"10135359",5,43824769,"Saled"
2017-01-19,"10135138",4,43824769,"Saled"
2017-01-19,"10135359",1,1633157,"Saled"
2017-01-19,"10135138",1,1633157,"Saled"
2017-01-19,"10133703",1,1912451,"Saled"
2017-01-19,"10135358",1,1912451,"Saled"
2017-01-19,"10135359",2,1912451,"Saled"
2017-01-19,"10135138",1,1912451,"Saled"
2017-01-19,"10135359",2,1254708,"Saled"
2017-01-19,"10135138",1,1254708,"Saled"
2017-01-19,"10135359",2,1912432,"Saled"
2017-01-19,"10135358",1,1912432,"Saled"
2017-01-19,"10133703",1,1912432,"Saled"
2017-01-19,"10135138",2,1912432,"Saled"
2017-01-19,"10135359",1,1254720,"Saled"
2017-01-19,"10135138",1,1254720,"Saled"
2017-01-19,"10135359",2,1642075,"Saled"
2017-01-19,"10135138",2,1642075,"Saled"
2017-01-19,"10135358",1,1492473,"Saled"
2017-01-19,"10135358",1,1254728,"Saled"
2017-01-19,"10135359",2,43824777,"Saled"
2017-01-19,"10135359",4,1254711,"Saled"
2017-01-19,"10135138",2,1254711,"Saled"
2017-01-19,"10135359",4,1254707,"Saled"
2017-01-19,"10135138",2,1254707,"Saled"
2017-01-19,"10135359",1,1254721,"Saled"
2017-01-19,"10135138",2,1254721,"Saled"
2017-01-19,"10135359",31,1254704,"Saled"
2017-01-19,"10135138",19,1254704,"Saled"
2017-01-19,"1029071",1,1254708,"Saled"
2017-01-19,"1039305",1,1254708,"Saled"
2017-01-19,"1038323",1,1254708,"Saled"
2017-01-19,"1038323",1,2247773,"Saled"
2017-01-19,"1039305",1,1254720,"Saled"
2017-01-19,"10135131",1,1254720,"Saled"
2017-01-19,"10106111",1,1254720,"Saled"
2017-01-19,"1038324",1,1254720,"Saled"
2017-01-19,"1040827",1,1254720,"Saled"
2017-01-19,"1039822",1,1254720,"Saled"
2017-01-19,"10135131",1,1254721,"Saled"
2017-01-19,"10105916",2,1254721,"Saled"
2017-01-19,"1039305",1,1254721,"Saled"
2017-01-19,"1033341",1,1254721,"Saled"
2017-01-19,"1029070",1,1254721,"Saled"
2017-01-19,"1029071",1,1254721,"Saled"
2017-01-19,"1040726",1,1254721,"Saled"
2017-01-19,"1040725",1,1254721,"Saled"
2017-01-19,"1038323",2,1254721,"Saled"
2017-01-19,"1041108",1,1254721,"Saled"
2017-01-19,"1041107",1,1254721,"Saled"
2017-01-19,"10106229",1,1254721,"Saled"
2017-01-19,"1029071",1,1642075,"Saled"
2017-01-19,"1033341",1,1642075,"Saled"
2017-01-19,"10135131",1,1642075,"Saled"
2017-01-19,"10105916",2,1642075,"Saled"
2017-01-19,"1038323",2,1642075,"Saled"
2017-01-19,"1038324",1,1642075,"Saled"
2017-01-19,"1039822",1,1642075,"Saled"
2017-01-19,"10098739",1,1642075,"Saled"
2017-01-19,"1033341",1,1254734,"Saled"
2017-01-19,"10106111",1,1254734,"Saled"
2017-01-19,"10105916",1,1254734,"Saled"
2017-01-19,"1029071",1,1254734,"Saled"
2017-01-19,"10135131",1,1254734,"Saled"
2017-01-19,"1040726",1,1254734,"Saled"
2017-01-19,"1038323",1,1254734,"Saled"
2017-01-19,"1040827",1,1254734,"Saled"
2017-01-19,"1038323",3,1254733,"Saled"
2017-01-19,"1038324",3,1254733,"Saled"
2017-01-19,"110441",2,1254733,"Saled"
2017-01-19,"10098739",9,1254733,"Saled"
2017-01-19,"1033341",1,1633157,"Saled"
2017-01-19,"1040726",1,1633157,"Saled"
2017-01-19,"1029071",1,1633157,"Saled"
2017-01-19,"1038323",1,1633157,"Saled"
2017-01-19,"1038324",1,1633157,"Saled"
2017-01-19,"110441",2,1633157,"Saled"
2017-01-19,"1038323",2,1254706,"Saled"
2017-01-19,"1038324",2,1254706,"Saled"
2017-01-19,"110441",1,1254706,"Saled"
2017-01-19,"10098739",1,1254706,"Saled"
2017-01-19,"1038323",2,1254726,"Saled"
2017-01-19,"110441",8,1254726,"Saled"
2017-01-19,"1039823",1,1254726,"Saled"
2017-01-19,"1038323",1,1751514,"Saled"
2017-01-19,"1038324",1,1751514,"Saled"
2017-01-19,"10098739",10,1751514,"Saled"
2017-01-19,"1038323",1,43824775,"Saled"
2017-01-19,"1038324",1,43824775,"Saled"
2017-01-19,"1038323",1,43824777,"Saled"
2017-01-19,"1038324",1,43824777,"Saled"
2017-01-19,"1040827",1,43824777,"Saled"
2017-01-19,"1041107",1,43824777,"Saled"
2017-01-19,"1038323",1,2191635,"Saled"
2017-01-19,"1038324",4,2191635,"Saled"
2017-01-19,"110441",1,2191635,"Saled"
2017-01-19,"1033341",1,1254711,"Saled"
2017-01-19,"10135131",1,1254711,"Saled"
2017-01-19,"1038323",1,1254711,"Saled"
2017-01-19,"1038324",2,1254711,"Saled"
2017-01-19,"1040726",1,1254711,"Saled"
2017-01-19,"1041108",1,1254711,"Saled"
2017-01-19,"110441",5,1254711,"Saled"
2017-01-19,"1041107",1,1254711,"Saled"
2017-01-19,"10098739",7,1254711,"Saled"
2017-01-19,"1038323",2,1492473,"Saled"
2017-01-19,"1038324",2,1492473,"Saled"
2017-01-19,"1038323",1,1254723,"Saled"
2017-01-19,"1038324",1,1254723,"Saled"
2017-01-19,"110441",5,1254723,"Saled"
2017-01-19,"10098739",12,1254723,"Saled"
2017-01-19,"1041108",1,1642075,"Saled"
2017-01-19,"1041107",1,1642075,"Saled"
2017-01-19,"1041108",1,1254708,"Saled"
2017-01-19,"1040726",1,2229605,"Saled"
2017-01-19,"1038324",1,2229605,"Saled"
2017-01-19,"110441",1,1509644,"Saled"
2017-01-19,"1038323",1,1509644,"Saled"
2017-01-19,"10135359",1,43823998,"Saled"
2017-01-19,"10135138",1,43823998,"Saled"
2017-01-20,"111931",1500,1795849,"Saled"
2017-01-20,"111931",150,1795849,"Saled"
2017-01-20,"111931",150,1795849,"Saled"
2017-01-20,"110441",15,1254612,"Saled"
2017-01-20,"1038323",10,1254612,"Saled"
2017-01-20,"1038324",7,1254612,"Saled"
2017-01-20,"10098739",35,1254612,"Saled"
2017-01-20,"1029070",2,1254612,"Saled"
2017-01-20,"10106111",2,1254612,"Saled"
2017-01-20,"10137990",7,1254612,"Saled"
2017-01-20,"10106230",14,1254612,"Saled"
2017-01-20,"1040725",2,1254612,"Saled"
2017-01-20,"1040726",7,1254612,"Saled"
2017-01-20,"10137993",7,1254612,"Saled"
2017-01-20,"1040765",14,1254612,"Saled"
2017-01-20,"1040774",16,1254612,"Saled"
2017-01-20,"1040776",2,1254612,"Saled"
2017-01-20,"1041106",4,1254612,"Saled"
2017-01-20,"1041105",2,1254612,"Saled"
2017-01-20,"1029071",5,1254612,"Saled"
2017-01-20,"1033341",3,1254612,"Saled"
2017-01-20,"1040827",1,1254612,"Saled"
2017-01-20,"10135140",2,1254612,"Saled"
2017-01-20,"10135132",1,1254612,"Saled"
2017-01-20,"1039823",1,1254612,"Saled"
2017-01-20,"10135138",1,1254612,"Saled"
2017-01-20,"10135359",2,1254612,"Saled"
2017-01-20,"1039305",2,1254612,"Saled"
2017-01-20,"10135131",2,1254612,"Saled"
2017-01-20,"1040774",10,1254737,"Saled"
2017-01-20,"1041106",7,1254737,"Saled"
2017-01-20,"1040765",4,1254737,"Saled"
2017-01-20,"1040776",5,1254737,"Saled"
2017-01-20,"1029069",3,1255216,"Saled"
2017-01-20,"1029070",2,1255216,"Saled"
2017-01-20,"1029071",8,1255216,"Saled"
2017-01-20,"1033341",4,1255216,"Saled"
2017-01-20,"1040725",9,1255216,"Saled"
2017-01-20,"1040726",14,1255216,"Saled"
2017-01-20,"1040765",46,1255216,"Saled"
2017-01-20,"1040827",6,1255216,"Saled"
2017-01-20,"1041105",58,1255216,"Saled"
2017-01-20,"110441",40,1255216,"Saled"
2017-01-20,"10133703",15,1255216,"Saled"
2017-01-20,"1038323",9,1255216,"Saled"
2017-01-20,"1038324",9,1255216,"Saled"
2017-01-20,"10135132",27,1255216,"Saled"
2017-01-20,"10135358",2,1255235,"Saled"
2017-01-20,"10133703",10,1255235,"Saled"
2017-01-20,"1029069",2,1255235,"Saled"
2017-01-20,"1040827",2,1255235,"Saled"
2017-01-20,"10098739",40,1255235,"Saled"
2017-01-20,"110441",30,1255235,"Saled"
2017-01-20,"1040725",3,1255235,"Saled"
2017-01-20,"1038323",10,1255235,"Saled"
2017-01-20,"10106111",2,1255235,"Saled"
2017-01-20,"10106230",10,1255235,"Saled"
2017-01-20,"1039823",1,1255235,"Saled"
2017-01-20,"1040774",5,1255235,"Saled"
2017-01-20,"1041106",5,1255235,"Saled"
2017-01-20,"1041105",10,1255235,"Saled"
2017-01-20,"1029071",5,1255235,"Saled"
2017-01-20,"10135358",5,1254802,"Saled"
2017-01-20,"10133703",10,1254802,"Saled"
2017-01-20,"1029071",5,1254802,"Saled"
2017-01-20,"1033341",2,1254802,"Saled"
2017-01-20,"1040827",2,1254802,"Saled"
2017-01-20,"10098739",50,1254802,"Saled"
2017-01-20,"110441",30,1254802,"Saled"
2017-01-20,"1039305",3,1254802,"Saled"
2017-01-20,"10135140",5,1254802,"Saled"
2017-01-20,"10135131",3,1254802,"Saled"
2017-01-20,"10135132",2,1254802,"Saled"
2017-01-20,"1038323",20,1254802,"Saled"
2017-01-20,"1040765",20,1254802,"Saled"
2017-01-20,"10135138",2,1254802,"Saled"
2017-01-20,"10135359",2,1254802,"Saled"
2017-01-20,"1041105",10,1254802,"Saled"
2017-01-20,"10098739",5,43823585,"Saled"
2017-01-20,"10106230",2,43823585,"Saled"
2017-01-20,"1029069",1,43823585,"Saled"
2017-01-20,"1033341",1,43823585,"Saled"
2017-01-20,"1040765",17,43823585,"Saled"
2017-01-20,"1040774",12,43823585,"Saled"
2017-01-20,"1040776",6,43823585,"Saled"
2017-01-20,"1041105",10,43823585,"Saled"
2017-01-20,"1041106",18,43823585,"Saled"
2017-01-20,"1041108",5,43823585,"Saled"
2017-01-20,"10137990",4,43823585,"Saled"
2017-01-20,"10137993",2,43823585,"Saled"
2017-01-20,"10133703",25,43823585,"Saled"
2017-01-20,"10135358",25,43823585,"Saled"
2017-01-20,"1038323",5,43823585,"Saled"
2017-01-20,"1039305",6,43823585,"Saled"
2017-01-20,"1041107",2,43823585,"Saled"
2017-01-20,"1038324",4,43823585,"Saled"
2017-01-20,"10135131",5,43823585,"Saled"
2017-01-20,"10135140",5,43823585,"Saled"
2017-01-20,"10135132",2,43823585,"Saled"
2017-01-20,"10135138",3,43823585,"Saled"
2017-01-20,"10135359",6,43823585,"Saled"
2017-01-20,"10137990",1,1255591,"Saled"
2017-01-20,"10137990",1,1255583,"Saled"
2017-01-20,"10137990",2,1255581,"Saled"
2017-01-20,"10137990",1,1255586,"Saled"
2017-01-20,"10137990",1,1255576,"Saled"
2017-01-20,"10137990",1,1607998,"Saled"
2017-01-20,"10137990",1,1255580,"Saled"
2017-01-20,"10137990",1,1264969,"Saled"
2017-01-20,"10137990",2,1265546,"Saled"
2017-01-20,"10137990",1,1265795,"Saled"
2017-01-20,"10137990",1,1353248,"Saled"
2017-01-20,"10137990",1,1353114,"Saled"
2017-01-20,"10137990",1,1751452,"Saled"
2017-01-20,"10137990",2,1554575,"Saled"
2017-01-20,"10137990",1,43824513,"Saled"
2017-01-20,"10137990",1,1673777,"Saled"
2017-01-20,"10137990",1,1735855,"Saled"
2017-01-20,"10137990",1,1832989,"Saled"
2017-01-20,"10137990",1,1953469,"Saled"
2017-01-20,"10137990",1,1857843,"Saled"
2017-01-20,"10137990",1,1953449,"Saled"
2017-01-20,"10137990",1,2057651,"Saled"
2017-01-20,"10137990",1,2079338,"Saled"
2017-01-20,"10137990",1,2017221,"Saled"
2017-01-20,"10137990",1,2247538,"Saled"
2017-01-20,"10137990",1,2250089,"Saled"
2017-01-20,"10137990",1,2250091,"Saled"
2017-01-20,"10137990",1,2264626,"Saled"
2017-01-20,"10137990",1,2269726,"Saled"
2017-01-20,"10137990",1,2037004,"Saled"
2017-01-20,"10137990",1,43823571,"Saled"
2017-01-20,"10137990",1,43824030,"Saled"
2017-01-20,"10137990",1,1255588,"Saled"
2017-01-20,"10137990",1,1353112,"Saled"
2017-01-20,"10137990",1,1604097,"Saled"
2017-01-20,"10137990",1,1700677,"Saled"
2017-01-20,"10137990",1,1843928,"Saled"
2017-01-20,"10137990",1,1680037,"Saled"
2017-01-20,"10137990",1,1876884,"Saled"
2017-01-20,"10137990",1,1876885,"Saled"
2017-01-20,"10137990",1,2027378,"Saled"
2017-01-20,"10137990",1,2016291,"Saled"
2017-01-20,"10137990",1,2017228,"Saled"
2017-01-20,"10137990",2,2203719,"Saled"
2017-01-20,"10137990",11,2203449,"Saled"
2017-01-20,"10137990",22,2203715,"Saled"
2017-01-20,"10106230",1,2269693,"Saled"
2017-01-20,"1041105",1,1509644,"Saled"
2017-01-20,"10106230",1,1509644,"Saled"
2017-01-20,"1039308",1,1509644,"Saled"
2017-01-20,"10137990",1,1509644,"Saled"
2017-01-20,"1038323",1,2269872,"Saled"
2017-01-20,"10098739",3,43824735,"Saled"
2017-01-20,"10106111",1,43824735,"Saled"
2017-01-20,"1038323",1,43824735,"Saled"
2017-01-20,"1039823",1,43824735,"Saled"
2017-01-20,"1038323",1,1431057,"Saled"
2017-01-20,"1039305",1,1431057,"Saled"
2017-01-20,"1041108",1,1431057,"Saled"
2017-01-20,"110441",1,1431057,"Saled"
2017-01-20,"1038323",1,1751541,"Saled"
2017-01-20,"10098739",6,43824315,"Saled"
2017-01-20,"110441",2,43824315,"Saled"
2017-01-20,"1040725",1,1833299,"Saled"
2017-01-20,"10098739",1,1833299,"Saled"
2017-01-20,"10106111",1,2269692,"Saled"
2017-01-20,"10098739",1,2269692,"Saled"
2017-01-20,"1040726",1,2269692,"Saled"
2017-01-20,"1038324",1,2269692,"Saled"
2017-01-20,"1038324",1,2168582,"Saled"
2017-01-20,"1040725",1,43824719,"Saled"
2017-01-20,"1041108",1,43824719,"Saled"
2017-01-20,"110441",1,43824719,"Saled"
2017-01-20,"1038324",4,1967598,"Saled"
2017-01-20,"1041108",1,1967598,"Saled"
2017-01-20,"110441",1,1967598,"Saled"
2017-01-20,"10106229",1,1967598,"Saled"
2017-01-20,"10135131",1,2269693,"Saled"
2017-01-20,"1038323",1,2269693,"Saled"
2017-01-20,"10098739",4,2269693,"Saled"
2017-01-20,"1038324",1,2269693,"Saled"
2017-01-20,"1041107",1,1543903,"Saled"
2017-01-20,"10098739",1,43823773,"Saled"
2017-01-20,"1040725",1,43823773,"Saled"
2017-01-20,"110441",1,43823773,"Saled"
2017-01-20,"1038323",1,1912760,"Saled"
2017-01-20,"10137990",1,1912760,"Saled"
2017-01-20,"1033341",1,1912760,"Saled"
2017-01-20,"10098739",3,1912760,"Saled"
2017-01-20,"110441",1,1912760,"Saled"
2017-01-20,"1039823",1,43824727,"Saled"
2017-01-20,"1038323",1,2208690,"Saled"
2017-01-20,"1029071",1,2208690,"Saled"
2017-01-20,"1040726",1,2208690,"Saled"
2017-01-20,"1040774",3,1510339,"Saled"
2017-01-20,"1040776",1,1510339,"Saled"
2017-01-20,"10098739",5,1912593,"Saled"
